StoreID,City,State,Date Last Winter Freeze,Date First Winter Freeze,Growing Season Length,Precip Jan,Precip Feb,Precip Mar,Precip Apr,Precip May,Precip Jun,Precip Jul,Precip Aug,Precip Sep,Precip Oct,Precip Nov,Precip Dec,Rain Jan,Rain Feb,Rain Mar,Rain Apr,Rain May,Rain Jun,Rain Jul,Rain Aug,Rain Sep,Rain Oct,Rain Nov,Rain Dec,Snow Jan,Snow Feb,Snow Mar,Snow Apr,Snow May,Snow Jun,Snow Jul,Snow Aug,Snow Sep,Snow Oct,Snow Nov,Snow Dec,Temp Jan,Temp Feb,Temp Mar,Temp Apr,Temp May,Temp Jun,Temp Jul,Temp Aug,Temp Sep,Temp Oct,Temp Nov,Temp Dec,Elevation,Longitude,Latitude,LastWinterFreezeDiff,FirstWinterFreezeDiff
1384,Hanover,MA,2009-05-17,2009-10-07,182,3.372,3.866,5.556,3.334,3.03,3.816,3.852,3.79,4.74,3.438,4.028,4.378,1.404,2.102,4.884,3.334,3.03,3.816,3.852,3.79,4.74,3.438,4,2.414,24.872,23.018,7.726,0,0,0,0,0,0,0,0.272,25.204,28.57,30.71,38.09,47.12,57.2,66.2,71.95,70.28,62.74,52.48,43.57,33.78,92.61,-70.8565507810761,42.1223773476319,24,1
825,Springfield,MA,2009-05-12,2009-10-01,184,3.082,3.782,5.28,3.284,2.834,5.842,5.05,4.266,5.84,4.01,3.32,4.104,1.512,1.632,4.196,3.284,2.834,5.842,5.05,4.266,5.84,4.01,3.274,3.038,22.418,28.27,12.098,0,0,0,0,0,0,0,0.472,14.134,24.06,26.79,36.37,47.25,58.55,67.24,72.34,70.23,61.98,50.49,40.41,29.6,239.19,-72.5112587419371,42.1239577429326,19,-5
377,Horseheads,NY,2009-05-24,2009-09-24,168,1.37,1.496,3.472,2.634,2.796,3.7,2.744,3.422,4.59,3.094,1.858,2.294,0.62,0.478,2.506,2.55,2.796,3.7,2.744,3.422,4.59,3.028,1.626,0.856,11.67,18.07,12.24,0.84,0,0,0,0,0,0.66,2.35,21.63,23.68,25.38,34,45.3,56.57,65.38,69.91,68.22,60.57,49.09,39.41,29.18,1055.84,-76.8761873013751,42.1242403817363,31,-12
1200,Avon,MA,2009-05-18,2009-09-26,171,3.208,3.824,4.926,3.304,3.066,3.744,3.716,3.652,5.076,3.546,4.382,4.13,1.466,2.048,4.214,3.304,3.066,3.744,3.716,3.652,5.076,3.52,4.332,2.384,22.588,25.718,8.456,0,0,0,0,0,0,0.254,0.49,23.574,27.51,29.73,37.8,47.09,57.39,66.25,71.99,70.37,62.18,51.61,42.36,32.47,157.14,-71.0494639970599,42.1268246442635,25,-10
567,Wheeling,IL,2009-05-12,2009-10-03,190,1.346,2.742,3.08,3.934,3.614,5.254,5.754,4.518,4.74,2.628,1.476,3.88,0.508,1.188,2.864,3.934,3.614,5.254,5.754,4.518,4.74,2.628,1.25,1.41,14.46,22.444,2.312,0,0,0,0,0,0,0,2.864,32.142,21.62,26.34,36.1,46.53,57.41,67.17,72.83,71.33,63.71,52.1,39.77,27.53,668.9,-87.9250154954468,42.1295408503188,19,-3
499,Palatine,IL,2009-05-23,2009-09-30,181,1.272,2.588,3.038,3.904,3.572,5.234,5.448,4.444,4.682,2.644,1.43,3.708,0.49,1.088,2.808,3.904,3.572,5.234,5.448,4.444,4.682,2.644,1.186,1.306,13.608,21.464,2.456,0,0,0,0,0,0,0,2.978,31.322,20.01,25.18,35.74,47.13,58.24,67.97,72.63,70.65,62.59,50.94,38.09,25.92,737.9,-88.0336199776334,42.1341838803462,30,-6
1425,Woodhaven,MI,2009-05-12,2009-10-09,197,1.84,2.45,3.192,3.398,3.522,4.42,3.548,2.534,4.114,1.968,1.964,3.522,0.904,0.572,2.718,3.304,3.522,4.42,3.548,2.534,4.114,1.968,1.854,2.256,14.856,26.638,5.618,0.938,0,0,0,0,0,0,1.272,16.858,24.48,27.03,36.57,47.77,59.6,68.91,73.46,71.71,63.9,51.88,40.68,29.76,586.9,-83.2197282521203,42.1364032739191,19,3
826,Westfield,MA,2009-05-12,2009-10-01,181,2.46,3.116,5.008,3.72,3.15,6.28,5.28,3.24,6.224,4.076,3.652,4.492,0.822,0.98,3.958,3.72,3.15,6.28,5.28,3.24,6.224,4.076,3.576,3.018,21.188,26.522,11.762,0,0,0,0,0,0,0,0.97,19.414,24.35,27.09,36.26,47.35,58.42,67.05,72.15,70.15,61.72,50.45,40.64,29.58,223.85,-72.7707179567185,42.1536237461684,19,-5
498,Algonquin,IL,2009-05-23,2009-09-30,181,0.95,1.906,2.758,3.722,3.468,4.904,4.07,4.16,4.418,2.558,1.314,2.874,0.424,0.72,2.396,3.722,3.468,4.904,4.07,4.16,4.418,2.558,0.96,0.86,8.606,14.466,3.728,0,0,0,0,0,0,0,3.966,27.688,19.3,24.31,35.23,47.04,58.45,68.17,72.64,70.62,62.71,50.81,37.79,25.19,855.16,-88.30695227439,42.1615411269608,30,-6
460,Johnson City,NY,2009-05-14,2009-09-29,177,2.468,2.382,4.456,3.336,3.696,4.566,3.364,4.136,6.864,3.672,3.034,2.936,1.316,0.788,3.76,3.336,3.696,4.566,3.364,4.136,6.864,3.672,2.998,1.614,15.364,21.548,8.168,0,0,0,0,0,0,0,0.45,16.346,22.11,24.02,32.99,44.32,55.88,64.05,68.84,67.08,59.28,48.38,38.01,27.63,1000.87,-75.9978660630186,42.1694914176156,21,-7
675,Chicopee,MA,2009-05-26,2009-09-22,154,3.112,3.816,5.294,3.26,2.812,5.814,5.038,4.324,5.816,4.01,3.3,4.07,1.542,1.682,4.188,3.26,2.812,5.814,5.038,4.324,5.816,4.01,3.254,2.834,22.712,28.158,12.36,0,0,0,0,0,0,0,0.452,16.024,24,26.74,36.3,47.23,58.54,67.22,72.32,70.2,61.92,50.43,40.35,29.51,198.81,-72.5652009111537,42.1756339768242,33,-14
497,Huntley,IL,2009-05-23,2009-09-30,183,0.946,1.896,2.768,3.724,3.48,4.854,4.01,4.21,4.346,2.612,1.316,2.844,0.424,0.732,2.39,3.724,3.48,4.854,4.01,4.21,4.346,2.612,0.938,0.84,8.46,14.194,3.888,0,0,0,0,0,0,0,4.176,27.598,19.3,24.35,35.46,47.36,58.81,68.67,72.96,70.81,62.8,50.9,37.7,25.1,887.36,-88.446729005305,42.1780525306702,30,-6
1117,Belleville,MI,2009-05-10,2009-10-12,198,1.554,1.92,3.15,3.574,3.702,4.506,3.154,2.49,3.334,2.216,1.724,2.986,0.992,0.954,2.604,3.492,3.702,4.506,3.154,2.49,3.334,2.216,1.546,1.858,8.702,12.66,6.306,0.822,0,0,0,0,0,0,1.798,13.97,24.48,27.51,37.3,48.62,60.36,69.37,73.6,71.7,64.14,52.29,40.69,29.46,699.68,-83.4860547138612,42.1803767800107,17,6
492,Lake Zurich,IL,2009-05-23,2009-09-30,182,1.132,2.33,3.042,3.912,3.446,5.276,4.982,4.358,4.532,2.782,1.288,3.448,0.422,0.756,2.588,3.912,3.446,5.276,4.982,4.358,4.532,2.782,1.044,1.054,12.166,22.06,4.69,0,0,0,0,0,0,0,2.904,31.578,18.4,23.7,34.5,46.6,57.9,67.8,72.1,69.8,61.6,50,37.1,24.7,856.8,-88.047567886988,42.2016515914046,30,-6
1383,Weymouth,MA,2009-05-17,2009-10-07,184,3.326,3.846,5.66,3.272,3.04,3.86,3.89,3.88,4.59,3.354,3.914,4.382,1.426,2.144,4.836,3.272,3.04,3.86,3.89,3.88,4.59,3.354,3.898,2.602,23.914,21.978,9.216,0,0,0,0,0,0,0,0.152,23.33,28.27,30.47,37.98,47.19,57.3,66.1,71.8,70,62.5,52.19,43.18,33.47,88.28,-70.9576303650742,42.2066111906069,24,1
493,Crystal Lake,IL,2009-05-23,2009-09-30,182,0.974,1.98,2.858,3.784,3.436,4.994,4.25,4.23,4.394,2.676,1.274,2.986,0.406,0.61,2.454,3.784,3.436,4.994,4.25,4.23,4.394,2.676,0.944,0.864,9.332,16.866,4.15,0,0,0,0,0,0,0,3.706,29.02,19.02,24.13,35.03,46.91,58.29,68.09,72.49,70.38,62.36,50.58,37.55,25.03,839.73,-88.2365598352052,42.2206450075863,30,-6
486,Hudson,NY,2009-05-17,2009-09-30,173,2.158,3.028,4.348,2.914,3.018,5.548,4.638,3.974,5.524,4.03,2.71,3.926,0.822,1.2,3.894,2.914,3.018,5.548,4.638,3.974,5.524,4.03,2.67,1.764,17.924,25.672,5.7,0,0,0,0,0,0,0,0.426,26.762,23.56,26.35,36.37,47.89,59.18,67.53,72.23,70.18,62.1,50.63,40.29,29.4,274.06,-73.7489504324327,42.2247022016288,24,-6
573,Vernon Hills,IL,2009-05-14,2009-10-03,191,0.996,2.12,3.148,3.984,3.276,5.394,4.702,4.338,4.37,3.018,1.092,3.282,0.356,0.578,2.474,3.984,3.276,5.394,4.702,4.338,4.37,3.018,0.886,0.842,10.63,20.052,6.892,0,0,0,0,0,0,0,2.45,31.856,20.58,25.16,34.9,45.51,56.62,66.49,71.89,70.56,63.01,51.48,38.9,26.46,707.82,-87.9635605956598,42.2322444685168,21,-3
1382,Quincy,MA,2009-05-17,2009-10-07,183,3.33,3.844,5.692,3.262,3.038,3.866,3.9,3.894,4.566,3.342,3.886,4.392,1.422,2.162,4.87,3.262,3.038,3.866,3.9,3.894,4.566,3.342,3.87,2.682,23.946,21.824,9.192,0,0,0,0,0,0,0,0.152,22.684,28.13,30.35,37.9,47.24,57.43,66.32,72.08,70.32,62.77,52.4,43.26,33.38,43.41,-71.0161332880852,42.2409816213931,24,1
439,Belvidere,IL,2009-05-23,2009-09-28,168,0.9,1.94,3.314,3.688,3.426,5.748,4.946,5.764,3.88,2.798,1.102,3.344,0.208,0.886,3.018,3.688,3.426,5.748,4.946,5.764,3.88,2.796,0.884,1.102,12.692,14.254,3.22,0,0,0,0,0,0,0.018,2.844,32.772,19.05,24.62,36,47.85,59.51,68.89,72.98,70.91,62.82,51.01,37.27,24.53,801.25,-88.8417745380044,42.2457371348833,30,-8
852,Jackson,MI,2009-05-21,2009-10-01,173,1.736,1.662,2.614,3.186,3.886,4.29,1.936,3.63,3.926,2.28,1.64,2.484,1.02,0.656,2.082,3.178,3.886,4.29,1.936,3.63,3.926,2.28,1.384,1.164,11.05,15.69,6.97,0.08,0,0,0,0,0,0,2.89,17.84,22.17,24.95,34.94,46.55,57.86,67.16,71.24,69.05,61.36,49.87,38.66,27.38,975.76,-84.3857299751489,42.2484975670591,28,-5
398,Rockford,IL,2009-05-16,2009-09-26,180,0.9,1.94,3.33,3.686,3.422,5.78,4.98,5.802,3.874,2.798,1.096,3.362,0.202,0.888,3.038,3.686,3.422,5.78,4.98,5.802,3.874,2.798,0.886,1.114,12.83,14.308,3.17,0,0,0,0,0,0,0,2.762,32.828,19.02,24.65,36.02,47.87,59.51,68.8,72.88,70.84,62.76,51.01,37.21,24.46,773.07,-89.0018880746914,42.2546248443367,23,-10
600,Worcester,MA,2009-05-09,2009-10-04,189,3.532,4.59,6.046,3.88,3.33,6.008,4.802,3.822,6,4.184,4.154,4.814,1.224,1.984,5.252,3.88,3.33,6.008,4.802,3.822,6,4.184,4.136,2.774,30.494,32.782,11.35,0,0,0,0,0,0,0,0.18,28.022,23.64,25.99,34.46,45.18,56.5,65.01,70.37,68.56,60.37,49.65,39.8,29.04,563.81,-71.8017338261734,42.260914112388,16,-2
1170,Twin Falls,ID,2009-05-31,2009-09-14,153,0.422,0.56,1.07,1.1,1.166,1.554,0.218,0.09,0.61,1.032,0.756,1.684,0.262,0.338,1.002,1.1,1.166,1.554,0.218,0.09,0.61,1.014,0.588,0.98,1.85,2.61,0.68,0,0,0,0,0,0,0.18,2.23,8.47,27.57,32.68,40.26,47.5,55.85,64.4,71.78,70.27,60.57,49.84,37.1,28.4,3730.44,-114.60228222343,42.2869216790718,38,-22
749,Kalamazoo,MI,2009-06-01,2009-09-28,158,1.504,1.3,2.258,3.26,3.344,3.934,1.744,3.768,4.578,3.01,1.404,2.166,0.784,0.658,1.946,3.256,3.344,3.934,1.744,3.768,4.578,3.01,1.208,0.9,10.298,8.148,4.01,0.05,0,0,0,0,0,0.002,2.388,16.62,24.04,27.62,36.82,48.43,59.89,68.76,72.71,70.76,63.32,52.22,40.2,29.09,837.88,-85.6906306784838,42.3104845977068,39,-8
235,Freeport,IL,2009-05-14,2009-09-26,168,0.786,1.738,2.996,3.834,3.46,5.532,5.114,4.914,3.718,2.872,1.184,3.076,0.22,0.682,2.86,3.834,3.46,5.532,5.114,4.914,3.718,2.86,1.008,1.086,10.152,14.194,1.544,0,0,0,0,0,0,0.126,2.292,29.334,17.31,22.84,34.43,46.7,58.39,67.92,71.89,69.44,61.44,49.75,36.16,23.07,827.69,-89.6304943668883,42.3126487550071,21,-10
715,Battle Creek,MI,2009-06-01,2009-09-25,161,1.338,1.166,2.466,2.922,3.402,4.448,3.122,2.914,4.74,2.696,1.34,1.752,0.916,0.538,2.224,2.918,3.402,4.448,3.122,2.914,4.74,2.696,1.172,0.974,5.916,8.464,2.896,0.04,0,0,0,0,0,0,2.04,10.47,23.05,26.25,35.79,47.28,58.45,67.19,71.09,68.99,61.41,50.18,38.82,27.7,890.19,-85.1054803747879,42.3130876530308,39,-11
665,Framingham,MA,2009-05-24,2009-09-20,149,3.228,3.874,5.278,3.354,3.068,4.088,3.9,3.712,5.038,3.568,4.198,4.25,1.45,2.144,4.628,3.354,3.068,4.088,3.9,3.712,5.038,3.568,4.168,2.464,22.838,23.254,8.024,0,0,0,0,0,0,0,0.304,23.628,25.94,28.53,37.6,48.27,59.16,68.15,73.36,71.56,63.16,51.78,42.18,31.32,188.17,-71.4378522850654,42.3215278677533,31,-16
438,Woodstock,IL,2009-05-23,2009-09-28,168,0.936,1.95,2.994,3.804,3.364,5.268,4.434,4.488,4.326,2.74,1.174,3.084,0.336,0.592,2.54,3.804,3.364,5.268,4.434,4.488,4.326,2.736,0.906,0.882,10.282,17.404,4.676,0,0,0,0,0,0,0.04,3.144,30.022,19.47,24.53,35.49,47.41,58.97,68.82,73.23,71.14,63.17,51.29,37.86,25.27,888.78,-88.4574530781044,42.322372916933,30,-8
302,Hornell,NY,2009-06-09,2009-09-12,142,1.622,1.592,3.358,2.63,2.784,3.894,2.972,3.472,4.176,3.012,1.946,2.674,0.716,0.496,2.472,2.528,2.784,3.894,2.972,3.472,4.176,3.012,1.698,1.156,14.53,19.832,11.348,1.038,0,0,0,0,0,0,2.568,21.86,20.9,22.42,31.94,42.05,53.91,62.25,66.57,64.86,57.44,46.8,36.52,26.41,1380.34,-77.6465779302294,42.3236813385421,47,-24
2871,Medford,OR,2009-05-19,2009-10-08,200,1.84,1.476,2.156,1.484,1.214,0.8,0.316,0.216,0.41,1.024,2.296,3.93,1.676,1.44,2.156,1.484,1.214,0.8,0.316,0.216,0.41,1.024,2.296,3.578,1.83,0.36,0,0,0,0,0,0,0,0,0,3.65,38.97,43.26,46.82,51.34,57.72,64.99,71.79,71.43,64.81,54.29,43.58,38.04,1480.4,-122.798113896928,42.326895673003,26,2
1062,Canton,MI,2009-05-12,2009-10-09,196,1.576,1.972,3.136,3.536,3.678,4.482,3.196,2.488,3.424,2.184,1.75,3.03,0.976,0.698,2.6,3.454,3.678,4.482,3.196,2.488,3.424,2.184,1.574,1.872,9.364,16.392,6.276,0.822,0,0,0,0,0,0,1.8,14.492,24.51,27.26,36.97,48.19,59.9,69.07,73.53,71.8,63.96,51.98,40.71,29.6,669.14,-83.4879629310979,42.3292189403259,19,3
838,Dearborn,MI,2009-05-19,2009-10-01,182,1.712,2.134,3.274,3.532,3.51,4.18,3.418,2.662,4.134,2.054,1.97,3.486,0.85,0.556,2.686,3.474,3.51,4.18,3.418,2.662,4.134,2.054,1.848,2.13,13.208,21.334,6.874,0.598,0,0,0,0,0,0,1.352,17.086,24.92,27.6,36.93,48.3,59.98,69.24,73.87,72.24,64.54,52.58,41.46,30.47,618.47,-83.1871212105939,42.3294794036699,26,-5
929,West Boylston,MA,2009-05-09,2009-10-04,189,3.524,4.576,6.038,3.87,3.324,5.99,4.792,3.818,5.986,4.176,4.152,4.804,1.224,1.978,5.244,3.87,3.324,5.99,4.792,3.818,5.986,4.176,4.132,2.768,30.396,32.716,11.328,0,0,0,0,0,0,0,0.192,27.98,23.76,26.03,34.57,45.34,56.73,65.33,70.65,68.85,60.55,49.76,40,29.23,606.11,-71.7842498542152,42.369013566824,16,-2
690,Watkins Glen,NY,2009-05-24,2009-09-24,165,1.312,1.402,3.338,2.552,2.734,3.71,2.698,3.424,4.55,2.978,1.8,2.296,0.588,0.452,2.418,2.47,2.734,3.71,2.698,3.424,4.55,2.918,1.568,0.894,11.444,17.252,11.684,0.83,0,0,0,0,0,0.596,2.344,20.844,23.3,24.89,33.69,45.15,56.6,65.54,70.13,68.4,60.71,49.31,39.19,28.99,1165.19,-76.9472308490743,42.3765859795701,31,-12
795,Hudson,MA,2009-05-14,2009-09-30,172,3.226,4.052,5.7,3.568,3.118,5.038,4.314,3.698,5.402,3.842,4.098,4.426,1.194,1.666,5.144,3.568,3.118,5.038,4.314,3.698,5.402,3.842,4.076,2.722,26.53,30.102,6.67,0,0,0,0,0,0,0,0.23,23.042,25,27.28,36.33,47.14,58.41,67.41,72.61,70.81,62.25,50.95,41.51,30.61,310.72,-71.5453425618869,42.3887443388531,21,-6
1526,Fredonia,NY,2009-05-16,2009-10-13,190,1.754,1.084,3.91,2.744,3.08,4.57,3.546,4.734,4.6,3.632,2.28,2.786,1.03,0.288,2.572,2.696,3.08,4.57,3.546,4.734,4.6,3.632,2.136,1.814,10.486,14.668,16.158,0.52,0,0,0,0,0,0,1.46,12.124,25.78,27.1,35.6,46.26,57.62,66.66,71.04,69.54,63.04,52.48,41.94,31.36,873.46,-79.3298607838975,42.4110881312127,23,7
1502,South Haven,MI,2009-05-13,2009-10-12,206,2.138,2.104,2.43,3.596,4.678,7.114,2.928,4.588,4.948,3.908,2.03,3.386,0.908,0.812,2.24,3.586,4.678,7.114,2.928,4.588,4.948,3.908,1.592,1.998,18.446,17.658,2.294,0.092,0,0,0,0,0,0,5.452,16.994,24.57,27.53,36.34,46.55,57.33,66.65,71.21,69.87,62.86,52.28,40.68,29.7,647.12,-86.2146124187373,42.4133043875641,20,6
528,Round Lake Beach,IL,2009-05-18,2009-10-01,172,0.872,1.918,3.194,4.022,3.138,5.456,4.402,4.288,4.24,3.16,0.948,3.098,0.252,0.414,2.504,4.022,3.138,5.456,4.402,4.288,4.24,3.16,0.756,0.662,9.992,22.224,7.788,0,0,0,0,0,0,0,2.192,30.732,19.86,24.83,35.21,46.41,57.81,67.33,72.21,70.55,62.54,51.07,37.87,25.53,778.81,-88.0606319511678,42.4139889369644,25,-5
269,Galena,IL,2009-05-17,2009-09-29,172,1.194,2.006,3.064,4.894,3.782,5.336,9.176,4.352,3.55,2.82,1.14,3.37,0.266,0.272,2.688,4.68,3.782,5.336,9.176,4.352,3.55,2.818,0.828,0.862,19.226,27.958,4.23,2.136,0,0,0,0,0,0.03,4.182,43.166,17.47,23.11,35.06,48.22,60.14,70.15,74.09,71.76,63.04,51.39,36.36,23.55,776.5,-90.389194888652,42.4142906477987,24,-7
437,Harvard,IL,2009-05-23,2009-09-28,173,0.89,1.892,3.14,3.754,3.39,5.416,4.51,5.09,4.02,2.846,1.124,3.12,0.272,0.658,2.706,3.754,3.39,5.416,4.51,5.09,4.02,2.844,0.856,0.922,11.164,17.678,4.574,0,0,0,0,0,0,0.03,3.612,32.25,19.57,24.68,35.62,47.7,59.36,69.28,73.64,71.45,63.43,51.57,37.89,25.31,939.61,-88.6066538677211,42.4233547671067,30,-8
454,Roscoe,IL,2009-05-10,2009-09-29,186,0.904,1.94,3.32,3.692,3.42,5.766,4.946,5.766,3.874,2.794,1.1,3.344,0.21,0.888,3.028,3.692,3.42,5.766,4.946,5.766,3.874,2.792,0.882,1.104,12.75,14.326,3.198,0,0,0,0,0,0,0.012,2.834,32.73,18.74,24.02,35.45,47.42,58.94,68.53,72.44,70.18,62.22,50.72,36.96,24.38,792.3,-88.9935482431287,42.4249275859447,17,-7
684,Ithaca,NY,2009-05-30,2009-09-23,159,0.668,0.44,2.048,1.746,2.124,3.752,2.23,3.414,4.054,1.844,1.172,2.218,0.376,0.194,1.706,1.396,2.054,3.752,2.23,3.414,4.054,1.844,1.162,1.718,4.662,5.308,4.69,4.372,1.05,0,0,0,0,0,0.13,5.932,22.5,23.49,32.41,43.81,55.41,64.41,68.72,67.31,59.43,48.4,38.79,28.13,926,-76.4992920875566,42.4322867324367,37,-13
285,Dubuque,IA,2009-05-02,2009-10-13,207,1.226,2.072,3.124,4.972,3.824,5.34,9.444,4.41,3.552,2.796,1.154,3.44,0.38,0.304,2.836,4.972,3.824,5.34,9.444,4.41,3.552,2.794,0.85,0.868,17.41,28.198,3.36,0,0,0,0,0,0,0.02,4.1,41.334,17.57,23.22,35.27,48.54,60.57,70.56,74.49,72.11,63.35,51.66,36.53,23.67,797.65,-90.6857643294802,42.4356184113661,9,7
2418,Eagle Point,OR,2009-05-19,2009-10-08,203,1.852,1.496,2.178,1.494,1.216,0.804,0.316,0.216,0.414,1.032,2.312,3.968,1.686,1.46,2.178,1.494,1.216,0.804,0.316,0.216,0.414,1.032,2.312,3.61,1.842,0.362,0,0,0,0,0,0,0,0,0.002,3.68,38.87,43.1,46.66,51.19,57.54,64.71,71.4,71.01,64.39,54.01,43.44,37.99,1531.18,-122.651753825269,42.4486334436643,26,2
203,Waterloo,IA,2009-05-16,2009-09-23,165,0.884,1.498,2.124,5.07,4.616,5.804,6.01,4.274,4.04,2.168,1.164,2.316,0.194,0.016,1.912,4.982,4.616,5.804,6.01,4.274,4.04,2.168,0.776,0.528,18.46,23.65,2.66,0.88,0,0,0,0,0,0,5.3,34.02,16.11,22.59,34.98,47.78,60.11,69.8,73.51,71.12,62.55,50.22,35.09,21.59,894.17,-92.3089392410355,42.4556472278849,23,-13
348,Pittsfield,MA,2009-05-26,2009-09-21,165,2.53,3.282,4.836,3.224,3.034,5.878,5.188,3.506,5.92,4.204,3.212,4.244,0.344,0.128,3.09,2.78,3.034,5.878,5.188,3.506,5.92,4.198,3.044,1.106,32.084,46.772,21.39,4.428,0,0,0,0,0,0.044,1.718,40.976,22.24,24.74,33.78,45.17,56.23,64.36,68.9,67.26,59.19,48.33,38.7,27.45,1095.75,-73.2899802945962,42.4591011119412,33,-15
392,Plainwell,MI,2009-05-29,2009-09-25,167,1.52,1.374,2.338,3.266,3.342,4.18,2.11,3.602,4.574,3.004,1.41,2.202,0.878,0.648,2.068,3.264,3.342,4.18,2.11,3.602,4.574,3.004,1.266,1.032,9.612,9.458,2.948,0.02,0,0,0,0,0,0,1.658,15.144,22.97,25.99,35.33,46.72,58.13,67.21,71.39,69.49,61.95,50.71,39.14,28.19,782.21,-85.5719178701468,42.4629354467184,36,-11
212,South Sioux City,NE,2009-05-12,2009-09-24,173,1.068,1.154,1.84,3.262,3.342,4.686,4.55,4.156,3.312,2.918,0.738,1.574,0.014,0.036,1.62,3.232,3.342,4.686,4.55,4.156,3.312,2.898,0.45,0.388,26.484,19.568,2.49,0.3,0,0,0,0,0,0.2,4.09,26.346,18.68,25.18,36.57,49.56,61.24,70.55,74.64,72.17,63.19,50.9,34.87,22.37,1182.28,-96.4559093992646,42.4668599067315,19,-12
213,Sioux City,IA,2009-05-12,2009-09-24,176,1.068,1.154,1.84,3.262,3.342,4.686,4.55,4.156,3.312,2.918,0.738,1.574,0.014,0.036,1.528,3.232,3.342,4.686,4.55,4.156,3.312,2.898,0.318,0.388,28.088,19.938,3.45,0.3,0,0,0,0,0,0.2,5.41,26.466,18.66,25.16,36.55,49.53,61.22,70.53,74.62,72.14,63.16,50.86,34.85,22.35,1181.12,-96.3128743387976,42.4682927458063,19,-12
1612,Lynn,MA,2009-04-23,2009-10-28,229,3.42,3.86,6.274,3.232,3.012,3.96,4.038,4.074,4.17,3.19,3.512,4.588,1.384,1.874,5.484,3.232,3.012,3.96,4.038,4.074,4.17,3.19,3.512,3.028,22.796,24.572,8.944,0,0,0,0,0,0,0,0,21.768,28.98,31.31,38.46,47.86,57.93,67.3,73.07,71.67,64.19,53.85,44.65,34.48,47.33,-70.9797864024994,42.4743809212556,0,22
155,Oneonta,NY,2009-06-11,2009-09-09,139,2.302,2.6,4.476,3.414,3.646,4.686,3.586,3.288,5.722,4.03,3.116,3.606,0.814,0.33,2.316,3.196,3.6,4.686,3.586,3.288,5.722,3.844,2.57,1.094,27.078,43.41,26.398,2.212,0.458,0,0,0,0,1.85,5.81,37.14,20.63,22.21,31.41,42.98,54.51,63.06,67.49,66.03,58.23,47.35,37.25,26.4,1508.16,-75.031479553042,42.474896414279,49,-27
177,Manchester,IA,2009-05-27,2009-09-18,157,0.946,1.594,2.692,4.608,4.03,5.858,7.386,4.668,3.884,2.568,1.094,2.746,0.224,0.028,2.318,4.47,4.03,5.858,7.386,4.668,3.884,2.564,0.792,0.77,15.978,24.16,4.146,1.384,0,0,0,0,0,0.02,4.296,35.652,16.55,22.38,34.28,46.97,58.92,68.57,72.28,70.05,61.47,50.32,35.55,22.65,981.55,-91.4556911825519,42.4840099693612,34,-18
704,New Hudson,MI,2009-05-19,2009-09-25,175,1.514,1.54,2.776,3.262,3.644,4.09,2.81,2.28,3.868,2.282,1.6,2.66,0.988,0.382,2.326,3.232,3.644,4.09,2.81,2.28,3.868,2.282,1.376,1.4,8.676,14.76,5.464,0.3,0,0,0,0,0,0,2.558,16.216,22.1,24.5,33.9,45.6,57.5,66.6,71,69.1,61.4,49.8,38.4,27.2,940.62,-83.6178328184913,42.5005357495426,26,-11
1556,Roseville,MI,2009-05-07,2009-10-15,203,1.386,1.862,2.81,3.044,3.334,3.702,3.142,2.732,4.004,2.166,1.938,3.214,0.674,0.524,2.252,3.042,3.334,3.702,3.142,2.732,4.004,2.166,1.798,1.896,9.206,17.446,6.616,0.022,0,0,0,0,0,0,1.546,17.252,25.76,28.13,36.96,48.1,60.09,69.26,74.11,72.27,64.93,53.25,41.95,31.01,606.2,-82.9368061654901,42.507394846987,14,9
1298,Salem,MA,2009-05-18,2009-10-04,182,3.392,3.842,6.22,3.23,3.006,3.96,4.02,4.042,4.202,3.206,3.538,4.552,1.386,1.866,5.434,3.23,3.006,3.96,4.02,4.042,4.202,3.206,3.538,3.016,22.472,24.428,8.914,0,0,0,0,0,0,0,0,21.418,28.83,31.22,38.24,47.64,57.65,66.97,72.68,71.36,63.95,53.72,44.52,34.33,53.22,-70.9066680828413,42.5118448051884,25,-2
297,Leominster,MA,2009-06-10,2009-09-08,137,2.83,3.67,5.618,3.482,2.918,5.114,4.206,3.432,5.334,3.874,4.03,4.088,1.064,1.458,4.91,3.482,2.918,5.114,4.206,3.432,5.334,3.874,4.006,2.224,23.16,29.178,9.178,0,0,0,0,0,0,0,0.28,24.626,24.07,26.08,35.08,45.98,57.55,66.52,71.7,69.9,61.21,50.05,40.75,29.85,467.08,-71.7684982279501,42.5198593653427,48,-28
187,Springville,NY,2009-06-04,2009-09-20,148,2.302,1.792,3.75,2.768,3.052,5.25,3.406,4.07,4.3,3.95,2.71,3.944,0.86,0.466,2.338,2.492,3.052,5.25,3.406,4.07,4.3,3.942,2.264,1.826,25.006,23.972,18.03,2.848,0,0,0,0,0,0.08,4.596,29.488,22.08,23.39,32.28,43.46,54.91,63.77,68.05,66.45,59.31,48.79,38.54,28.08,1367.6,-78.7101140593843,42.5236499371946,42,-16
